,Part,Description,UOM,OnHand,Allocated,NotAvailable,DropShip,Available,OnOrder,Committed,Short
570,PS#10105,25oz White HDPE Canister 89-400 96/case,ea,937.00,"6,600.00",0.00,0.0,0.00,0.00,0.00,"5,663.00"
571,PS#10105-CBM,25oz White HDPE Canister 89-400 96/case,ea,"6,847.00",0.00,0.00,0.0,"6,847.00",0.00,0.00,0.00
572,PS#10106,EMP-89-400 White Fine Rib Lid - Heat Inductive Liner,ea,"2,515.00","6,600.00",0.00,0.0,0.00,0.00,0.00,"4,085.00"
573,PS#10106-Phoenix Closures,89-400 White Fine Rib Lid - Heat Inductive Liner,ea,"2,496.00",0.00,0.00,0.0,"2,496.00","4,992.00",0.00,0.00
574,PS#10107,500cc Dark Amber PET Bottle 45-400 140/case,ea,"2,240.00","2,138.00",0.00,0.0,102.00,0.00,0.00,0.00
575,PS#10108,45-400 Black Ribbed Lid - Heat Seal Liner 2750/case,ea,"7,347.00","4,278.00",0.00,0.0,"3,069.00","50,000.00",0.00,0.00
576,PS#10109,COMAR (PW)-500cc White HDPE Bottle 45-400,ea,588.00,0.00,0.00,0.0,588.00,0.00,0.00,0.00
577,PS#10109-COMAR,500cc White HDPE Bottle 45-400,ea,"1,764.00","1,518.00",0.00,0.0,246.00,0.00,0.00,0.00
578,PS#10110,20ï¿½ x 5000ï¿½ 80ga machine film,ea,7.00,0.00,7.00,0.0,0.00,0.00,0.00,0.00
579,PS#10111,"Standard Shoe Covers - Size 6-11, Blue 150 pairs / pack",ea,17.00,0.00,0.00,0.0,17.00,0.00,0.00,0.00
580,PS#10112,25oz Black PET 89-400 Canister,ea,140.00,0.00,0.00,0.0,140.00,0.00,0.00,0.00
581,PS#10114,INNOVATIVE-89-400 Black Smooth Lid - Heat Seal Liner,ea,35.00,0.00,0.00,0.0,35.00,0.00,0.00,0.00
582,PS#10115,38-400 Orange Ribbed Lid - Pressure Sensitive liner 2900/cs,ea,"1,878.00",0.00,0.00,0.0,"1,878.00",0.00,0.00,0.00
583,PS#10116,BERRY-53-400 White Lid - Pressure Sensitive liner 1525/case,ea,535.00,0.00,0.00,0.0,535.00,0.00,0.00,0.00
584,PS#10117,53-400 Black Lid - Pressure Sensitive liner 1300/case,ea,"1,380.00",0.00,0.00,0.0,"1,380.00",0.00,0.00,0.00
585,PS#10118,53-400 Red Lid - Pressure Sensitive liner 1200/case,ea,"3,600.00",0.00,0.00,0.0,"3,600.00",0.00,0.00,0.00
586,PS#10119,53-400 Orange Lid - Pressure Sensitive liner,ea,139.00,0.00,0.00,0.0,139.00,0.00,0.00,0.00
587,PS#10120,COMAR (PZ) - 200cc Green PET Bottle 38-400,ea,"1,748.00",0.00,0.00,0.0,"1,748.00",0.00,0.00,0.00
588,PS#10120-Performance,200cc Green PET Bottle 38-400,ea,138.00,0.00,0.00,0.0,138.00,0.00,0.00,0.00
589,PS#10121,500cc Green PET Bottle 53/400 140/case,ea,140.00,0.00,0.00,0.0,140.00,0.00,0.00,0.00
590,PS#10122,625cc Green PET Bottle RND PAC 53/400 122/case,ea,120.00,0.00,0.00,0.0,120.00,0.00,0.00,0.00
591,PS#10125,"Polypropylene Bouffant Caps - 24"", Blue 100 / pack",ea,33.00,0.00,0.00,0.0,33.00,0.00,0.00,0.00
592,PS#10126,Black Powder Free Nitrile Gloves - XL 100 / box,ea,1.00,0.00,0.00,0.0,1.00,15.00,0.00,0.00
593,PS#10128,Surgical Masks - 50 / box,ea,8.00,0.00,0.00,0.0,8.00,64.00,0.00,0.00
594,PS#10130,Hold Slips 2.83 X 5.5 White 20#,ea,"3,000.00",0.00,0.00,0.0,"3,000.00",0.00,0.00,0.00
595,PS#10134,"190 x 28 Neckband - 1,000 / carton",ea,3.00,0.00,0.00,0.0,3.00,0.00,0.00,0.00
596,PS#10135,7.5cc Natural Scoop Medium Handle,ea,"1,600.00",0.00,0.00,0.0,"1,600.00",0.00,0.00,0.00
597,PS#10137,38-400 White Ribbed Lid - Heat Seal Vented Liner,ea,"33,023.00",0.00,0.00,0.0,"33,023.00",0.00,0.00,0.00
598,PS#10138,38-400 White CRC Lid - Pressure Sensitive Liner,ea,258.00,0.00,0.00,0.0,258.00,0.00,0.00,0.00
599,PS#10142,Black Powder Free Nitrile Gloves  - Small 100 / box,ea,91.00,0.00,0.00,0.0,91.00,0.00,0.00,0.00
600,PS#10144,Gun Tape Dispenser,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
601,PS#10145,"Plastic Pallets 48""x40""",ea,225.00,0.00,0.00,0.0,225.00,0.00,0.00,0.00
602,PS#10147,14x12x14 Boxes,ea,"1,390.00",0.00,0.00,0.0,"1,390.00",0.00,0.00,0.00
603,PS#10149,"Organic red 2"" sticker roll 1000ea",ea,"5,000.00",0.00,0.00,0.0,"5,000.00",0.00,0.00,0.00
604,PS#10151,Economy Cable Gun,ea,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00
605,PS#10153,Polypropylene Beard Nets - White 100/pack,ea,40.00,0.00,0.00,0.0,40.00,0.00,0.00,0.00
606,PS#10158,MRP-45-400 Green Ribbed Pressure Sensitive liner Lid (MRPGN05),ea,730.00,0.00,0.00,0.0,730.00,0.00,0.00,0.00
607,PS#10161,250cc Black PET Bottles 45-400 neck finish,ea,"4,825.00",0.00,0.00,0.0,"4,825.00",0.00,0.00,0.00
608,PS#10161-ALPHA,250cc Black PET Bottles 45-400 neck finish,ea,"33,161.00","22,788.00",270.00,0.0,"10,103.00",0.00,0.00,0.00
609,PS#10161-AMCOR,250cc Black PET Bottles 45-400 neck finish,ea,0.00,"4,278.00",0.00,0.0,0.00,0.00,0.00,"4,278.00"
610,PS#10162,45-400 Black Ribbed Pressure Sensitive liner Matte Top finish,ea,"1,500.00",0.00,0.00,0.0,"1,500.00",0.00,0.00,0.00
611,PS#10163,38-400 Black Ribbed Pressure Sensitive Liner 3100/case Matte top finish,ea,"20,576.00",0.00,0.00,0.0,"20,576.00",0.00,0.00,0.00
612,PS#10165,"6 x 8"" 4 Mil White Block Reclosable Bags 1,000/carton",ea,6.00,0.00,0.00,0.0,6.00,0.00,0.00,0.00
613,PS#10166,"MRP-45-400 Black Ribbed, Pressure Sensitive liner, shiny top lid",ea,"2,000.00",0.00,0.00,0.0,"2,000.00",0.00,0.00,0.00
614,PS#10168,8 oz Black PET Canister (70-400),ea,"4,320.00",0.00,0.00,0.0,"4,320.00",0.00,0.00,0.00
615,PS#10169,MRP-70-400 Red Lid  Smooth Sides Heat Seal liner,ea,"1,025.00",0.00,0.00,0.0,"1,025.00",0.00,0.00,0.00
616,PS#10172,"3cc Natural Scoop Medium Handle (3"")",ea,"1,100.00",0.00,0.00,0.0,"1,100.00",0.00,0.00,0.00
617,PS#10173,38-400 Black Smooth Lid - Heat Inductive Liner,ea,"1,600.00","1,320.00",0.00,0.0,280.00,0.00,0.00,0.00
618,PS#10175,Maxï¿½ Earplugs - Corded 100 pairs/box,ea,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
619,PS#10176,1 gram Silica gel desiccants,ea,"18,580.00","70,447.00",0.00,0.0,0.00,5.00,0.00,"51,867.00"
620,PS#10177,.625cc Natural short handle scoop,ea,"3,220.00",0.00,0.00,0.0,"3,220.00",0.00,0.00,0.00
621,PS#10178,.05x66x500M Clear w/vertical perf rollstock,ea,3.00,"6,416.00",0.00,0.0,0.00,0.00,0.00,"6,413.00"
622,PS#10179,".05x67x500M Clear with black print ""S4YP"" & Vert. Perforation",ea,4.00,0.00,4.00,0.0,0.00,0.00,0.00,0.00
623,PS#10180,Make-Up 750ml (V719-D),ea,1.00,0.00,0.00,0.0,1.00,4.00,0.00,0.00
624,PS#10181,"Ink, Violet 750ml (V415-D)",ea,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00
625,PS#10182,Cleaning Solution 1 liter (V905-Q),ea,0.00,0.00,0.00,0.0,0.00,12.00,0.00,0.00
626,PS#10183,100cc Blue PET Bottle 38-400,ea,580.00,0.00,0.00,0.0,580.00,0.00,0.00,0.00
627,PS#10184,38-400 Blue Ribbed Lid - Pressure Sensitive Liner (Custom Lid),ea,"1,261.00",0.00,0.00,0.0,"1,261.00",0.00,0.00,0.00
628,PS#10185,BERRY - 250cc White HDPE bottle 45-400,ea,"5,127.00","12,419.00",0.00,0.0,0.00,"11,165.00",0.00,"7,292.00"
629,PS#10188,MRP-45-400 White Smooth Lid - Pressure Sensitive Liner,ea,"1,265.00",0.00,0.00,0.0,"1,265.00",0.00,0.00,0.00
630,PS#10190,"2 X 3"" RED QUARANTNE PRINTED LABELS",ea,"7,000.00",0.00,0.00,0.0,"7,000.00",0.00,0.00,0.00
631,PS#10191,"38-400 Black lid, smooth sides, pressure sensitive liner",ea,"1,515.00",0.00,0.00,0.0,"1,515.00",0.00,0.00,0.00
632,PS#10192,.05x77x500M Clear w/vertical perf rollstock,ea,14.00,1.00,12.00,0.0,1.00,0.00,0.00,0.00
633,PS#10193-COMAR,225cc Clear PET Bottle 45-400 335/case (PX),ea,"1,833.00",0.00,0.00,0.0,"1,833.00",0.00,0.00,0.00
634,PS#10198,300cc Black PET W/M Packer 45/400,ea,"6,532.00",0.00,0.00,0.0,"6,532.00",0.00,0.00,0.00
635,PS#10199,Hair and Beard Net Combo - white,ea,20.00,0.00,0.00,0.0,20.00,0.00,0.00,0.00
636,PS#10201,"Pink 3 X 5"" HOLD Slip - Blending Dept 1000/Roll",ea,"8,000.00",0.00,0.00,0.0,"8,000.00",0.00,0.00,0.00
637,PS#10202,"Yellow 3 X 5"" HOLD Slip - Pull & Weigh Dept 1000/Roll",ea,"3,000.00",0.00,0.00,0.0,"3,000.00",0.00,0.00,0.00
638,PS#10203,"Orange 3 X 5"" HOLD Slip -Production Dept 1000/Roll",ea,"12,000.00",0.00,0.00,0.0,"12,000.00",0.00,0.00,0.00
639,PS#10204,"Green 3 X 5"" HOLD Slip - Packaging Dept 1000/Roll",ea,"5,000.00",0.00,0.00,0.0,"5,000.00",0.00,0.00,0.00
640,PS#10205,"Blank Inventory Circle Labels - Fluorescent Green, 1""",ea,"2,000.00",0.00,0.00,0.0,"2,000.00",0.00,0.00,0.00
641,PS#10209,38 x 58 2mil Clear Food Grade Bags,ea,1.00,0.00,0.00,0.0,1.00,196.00,0.00,0.00
642,PS#10210,COMAR - 150cc Cobalt Blue PET 38-400 (PX-short),ea,"9,646.00",0.00,0.00,0.0,"9,646.00",0.00,0.00,0.00
643,PS#10211-ALPHA,150cc Blue PET Bottle 38-400 (Tall Skinny),ea,"4,199.00",0.00,0.00,0.0,"4,199.00",0.00,0.00,0.00
644,PS#10211-COMAR,150cc Blue PET Bottle 38-400 PZ (Tall Skinny),ea,"1,676.00",0.00,0.00,0.0,"1,676.00",0.00,0.00,0.00
645,PS#10212,32oz Black PET Cannister 89-400,ea,626.00,0.00,0.00,0.0,626.00,0.00,0.00,0.00
646,PS#10214,"45-400 Blue Ribbed, Pressure Sensitive 22 liner pantone color 286",ea,"4,595.00",0.00,0.00,0.0,"4,595.00",0.00,0.00,0.00
647,PS#10215,"QC Rejected 2"" Circle labels - Red 500/roll",ea,"4,500.00",0.00,0.00,0.0,"4,500.00",0.00,0.00,0.00
648,PS#10216,"QC Approval 2"" circle label - Green 500/roll",ea,40.00,0.00,0.00,0.0,40.00,0.00,0.00,0.00
649,PS#10217,18CC NATURAL LONG HANDLE SCOOP,ea,"1,504.00",0.00,0.00,0.0,"1,504.00",0.00,0.00,0.00
650,PS#10218,.05 x 150 x 195 CLEAR W/VERT PERF,ea,200.00,0.00,0.00,0.0,200.00,0.00,0.00,0.00
651,PS#10219,ALPHA - 225cc Cobalt Blue PET Bottle 45-400,ea,400.00,0.00,0.00,0.0,400.00,0.00,0.00,0.00
652,PS#10219-COMAR PX,225cc Cobalt Blue PET Bottle 45-400 335/cs,ea,512.00,0.00,0.00,0.0,512.00,0.00,0.00,0.00
653,PS#10220,COMAR-100cc Clear PET Bottle 38-400,ea,"5,600.00",0.00,0.00,0.0,"5,600.00",0.00,0.00,0.00
654,PS#10222,38-400 CRC BLACK PICTORIAL (021) HS035 .020 FOAM PRINTED,ea,"1,500.00",0.00,0.00,0.0,"1,500.00",0.00,0.00,0.00
655,PS#10223,400cc Black PET Bottle 45-400,ea,100.00,0.00,0.00,0.0,100.00,0.00,0.00,0.00
656,PS#10224,.05 x 150 x 195 CLEAR Cutband,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
657,PS#10225,"ULINE ECONOMY LAB COAT WITH NO POCKETS - NAVY, XL",ea,6.00,0.00,0.00,0.0,6.00,0.00,0.00,0.00
658,PS#10227,PERFORMANCE - 250cc Cobalt Blue PET W/M RND 45/400,ea,469.00,0.00,0.00,0.0,469.00,0.00,0.00,0.00
659,PS#10227-ALPHA,250cc Cobalt Blue PET W/M RND 45/400 270/cse,ea,"4,197.00",0.00,0.00,0.0,"4,197.00",0.00,0.00,0.00
660,PS#10227-COMAR,250cc Cobalt Blue PET W/M RND 45/400,ea,"1,328.00",0.00,0.00,0.0,"1,328.00",0.00,0.00,0.00
661,PS#10228,44oz White HDPE Canister 120-400,ea,440.00,0.00,0.00,0.0,440.00,0.00,0.00,0.00
662,PS#10230,COMAR - 150cc Clear PET Bottle 38-400,ea,"1,698.00",0.00,0.00,0.0,"1,698.00",0.00,0.00,0.00
663,PS#10230-ALPHA,150cc Clear PET Bottle 38-400,ea,"1,170.00",0.00,0.00,0.0,"1,170.00",0.00,0.00,0.00
664,PS#10230-TIM,150cc Clear PET Bottle 38-400,ea,"1,844.00",0.00,0.00,0.0,"1,844.00",0.00,0.00,0.00
665,PS#10231-ALPHA,300cc Blue PET 45/400 bottle,ea,"1,665.00",0.00,0.00,0.0,"1,665.00",0.00,0.00,0.00
666,PS#10231-COMAR,300cc Blue PET 45/400 bottle (PZ),ea,"1,807.00",0.00,0.00,0.0,"1,807.00",0.00,0.00,0.00
667,PS#10231-TIM,300cc Blue PET 45/400,ea,"1,200.00",0.00,0.00,0.0,"1,200.00",0.00,0.00,0.00
668,PS#10234,".05x67x500M Roll Clear w/black print ""S4YP""",ea,17.00,"33,000.00",0.00,0.0,0.00,0.00,0.00,"32,983.00"
669,PS#10235,".05x77x500M Roll Clear w/black print ""S4YP""",ea,12.00,0.00,0.00,0.0,12.00,0.00,0.00,0.00
670,PS#10240,"ULINE ECONOMY LAB COAT WITH NO POCKETS - NAVY, 2XL",ea,15.00,0.00,0.00,0.0,15.00,0.00,0.00,0.00
671,PS#10243,60oz White Wide Mouth HDPE 120mm Canister (1775cc),ea,770.00,0.00,0.00,0.0,770.00,0.00,0.00,0.00
672,PS#10247,150cc Black PET Bottle 38-400 (PX-Short Style),ea,"1,520.00",0.00,0.00,0.0,"1,520.00",0.00,0.00,0.00
673,PS#10248,45mm CRC BLACK PICTORIAL (021) HS035.020 FOAM PRINTED SFYP,ea,"1,135.00",0.00,0.00,0.0,"1,135.00",0.00,0.00,0.00
674,PS#10250,"TRASH CAN - 32 GALLON, GRAY",ea,137.00,0.00,0.00,0.0,137.00,0.00,0.00,0.00
675,PS#10252,COMAR - 300cc Dark Amber PET Bottle 45-400,ea,"2,042.00",0.00,0.00,0.0,"2,042.00",0.00,0.00,0.00
676,PS#10253,COMAR - 225cc Dark Amber PET Bottle 45-400 (PX),ea,"9,370.00","6,417.00","6,700.00",0.0,0.00,0.00,0.00,"3,747.00"
677,PS#10255,"86mm x 28mm ""SFYP"" cutband (no perf)",ea,"1,000.00",0.00,0.00,0.0,"1,000.00",0.00,0.00,0.00
678,PS#10256,70-400 Black Lid Smooth Side Pressure Sensitive liner,ea,680.00,0.00,0.00,0.0,680.00,0.00,0.00,0.00
679,PS#10259,COMAR-250cc Clear PET PZ 45-400 300/case,ea,973.00,0.00,0.00,0.0,973.00,0.00,0.00,0.00
680,PS#10262,COMAR - 225cc Light Amber PET Bottle 45-400,ea,200.00,0.00,0.00,0.0,200.00,0.00,0.00,0.00
681,PS#10265,.05 x 150 x 100 CLEAR Cutband,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
682,PS#10266,"Shoe Covers - Size 12-15, Blue 150 pairs/carton",ea,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
683,PS#10268,ALPHA - 250cc Dark Amber PET Bottle 45-400,ea,"5,161.00","3,209.00",0.00,0.0,"1,952.00",0.00,0.00,0.00
684,PS#10269,COMAR - 400cc Cobalt Blue PET Bottle PZ 45-400 160/case,ea,"1,025.00",0.00,0.00,0.0,"1,025.00",0.00,0.00,0.00
685,PS#10269 - PERFORMANCE,400cc Cobalt Blue PET Bottle 45-400 168/case,ea,81.00,0.00,0.00,0.0,81.00,0.00,0.00,0.00
686,PS#10269-ALPHA,400cc Cobalt Blue PET Bottle 45-400,ea,360.00,0.00,0.00,0.0,360.00,0.00,0.00,0.00
687,PS#10270,20x14x6 Box 32 ECT 25/bundle,ea,200.00,0.00,0.00,0.0,200.00,0.00,0.00,0.00
688,PS#10274,5 gallon plastic pail - White,ea,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
689,PS#10276,"6 X 6 X 4"" Corrugated boxes",ea,25.00,0.00,0.00,0.0,25.00,0.00,0.00,0.00
690,PS#10277,"10X10X5"" Corrugated Boxes",ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
691,PS#10280,7.5cc Natural Scoop Short handle 4000/case,ea,700.00,0.00,0.00,0.0,700.00,0.00,0.00,0.00
692,PS#10281,"TRASH CAN FLAT LID - 32 GALLON, GRAY",ea,157.00,0.00,0.00,0.0,157.00,0.00,0.00,0.00
693,PS#10282,300cc Light Amber PET Bottle 45-400,ea,524.00,0.00,0.00,0.0,524.00,0.00,0.00,0.00
694,PS#10283,COMAR-400cc Light Amber PET Bottle 45-400ï¿½,ea,697.00,0.00,0.00,0.0,697.00,0.00,0.00,0.00
695,PS#10286,.05x85.5x32 Clear no perf,ea,"7,000.00",0.00,0.00,0.0,"7,000.00",0.00,0.00,0.00
696,PS#10287,MRP-38-400 Blue Ribbed Lid - Heat Inductive Liner pantone color 286 (Custom Lid),ea,"3,044.00",0.00,0.00,0.0,"3,044.00",0.00,0.00,0.00
697,PS#10288,"MRP-45-400 Blue Ribbed, Heat Inductive liner pantone color 286 (Custom Lid)",ea,"9,388.00",0.00,0.00,0.0,"9,388.00",0.00,0.00,0.00
698,PS#10289,Dri-Cardï¿½ Desiccants - Gram Size 0.50,ea,"1,400.00",0.00,0.00,0.0,"1,400.00",0.00,0.00,0.00
699,PS#10290,44 Gallon Fibre Drum with Lid,ea,43.00,0.00,0.00,0.0,43.00,0.00,0.00,0.00
700,PS#10291,1 gram vanilla scented desiccant,ea,1.00,"4,896.00",0.00,0.0,0.00,0.00,0.00,"4,895.00"
701,PS#10295,TECNOCAP-45-400 Silver/Silver Unishell Lid HS035 Universal Heat Seal Liner,ea,"2,300.00",0.00,0.00,0.0,"2,300.00",0.00,0.00,0.00
702,PS#10296,45-400 white lid ribbed sides vented foil seal 2000/case,ea,"22,056.00","16,385.00",0.00,0.0,"5,671.00",0.00,0.00,0.00
703,PS#10297,"38-400 White Ribbed, Matte top Lids",ea,"13,600.00",0.00,0.00,0.0,"13,600.00",0.00,0.00,0.00
704,PS#10298,"45-400 Black Smooth Sides Lid, Heat Seal Liner",ea,"31,830.00","26,721.00",0.00,0.0,"5,109.00",0.00,0.00,0.00
705,PS#10298-Innovative Molding,45-400 Black Smooth Sides Lid Heat Seal Liner,ea,"1,800.00",0.00,0.00,0.0,"1,800.00",0.00,0.00,0.00
706,PS#10301,"Innovative Molding-120-400 Deep Skirt, Fine Ribbed Sides, Black, Venting Heat Induction Lid",ea,650.00,0.00,0.00,0.0,650.00,0.00,0.00,0.00
707,PS#10302,89-400 Black Ribbed Lid - Heat Induction liner,ea,"1,590.00",0.00,0.00,0.0,"1,590.00",0.00,0.00,0.00
708,PS#10303,MRP-45-400 Silver Plastic lid heat seal liner smooth sides,ea,"4,833.00",0.00,0.00,0.0,"4,833.00",0.00,0.00,0.00
709,PS#10304,250cc Amber Glass packers 45-400 (12 pack),ea,"3,048.00",0.00,0.00,0.0,"3,048.00",0.00,0.00,0.00
710,PS#10306,"Yellow 3 x 5"" HOLD Slip - Inventory 1000/Roll",ea,"8,000.00",0.00,0.00,0.0,"8,000.00",0.00,0.00,0.00
711,PS#10307-ALPHA,250cc Light Amber PET Bottle 45-400,ea,"1,161.00",0.00,0.00,0.0,"1,161.00",0.00,0.00,0.00
712,PS#10308,MRP-38-400 White NGII Pour Lid,ea,200.00,0.00,0.00,0.0,200.00,0.00,0.00,0.00
713,PS#10309,70-400 Black Lid Smooth Side Heat Inductive Liner,ea,760.00,0.00,0.00,0.0,760.00,0.00,0.00,0.00
714,PS#10310-ALPHA,150cc Light Amber PET Bottle 38-400,ea,"6,780.00",0.00,0.00,0.0,"6,780.00",0.00,0.00,0.00
715,PS#10312-ALPHA,250cc White PET Bottle 45-400,ea,50.00,0.00,0.00,0.0,50.00,0.00,0.00,0.00
716,PS#10312-AMCOR,250cc White PET Bottle 45-400,ea,"2,730.00","1,650.00",0.00,0.0,"1,080.00",0.00,0.00,0.00
717,PS#10313,"Circle Inventory Control Labels - ""PARTIAL"", 2""",ea,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00
718,PS#10314,Peppermint Twist ScentCerts TABS - 2 gram Heart Shaped scented desiccant,ea,"2,000.00",0.00,0.00,0.0,"2,000.00",0.00,0.00,0.00
719,PS#10320,.05x205x190 Clear No Perf Cutband,ea,"4,000.00",0.00,0.00,0.0,"4,000.00",0.00,0.00,0.00
720,PS#10322,15x15x12 Box,ea,13.00,0.00,0.00,0.0,13.00,0.00,0.00,0.00
721,PS#10324,14x14x18 Box,ea,31.00,0.00,0.00,0.0,31.00,0.00,0.00,0.00
722,PS#10325-ALPHA,175cc Dark Amber PET Bottle 38-400,ea,"1,179.00",0.00,0.00,0.0,"1,179.00",0.00,0.00,0.00
723,PS#10331,"Foam Cups - 6oz - 1,000/case",ea,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
724,PS#10332,80oz 120-400 HDPE Canister - Black,ea,867.00,0.00,0.00,0.0,867.00,0.00,0.00,0.00
725,PS#10333,750cc White HDPE Bottle 53-400,ea,106.00,0.00,0.00,0.0,106.00,0.00,0.00,0.00
726,PS#10334,MRP-53-400 White Ribbed Lid - Heat Induction liner,ea,100.00,0.00,0.00,0.0,100.00,0.00,0.00,0.00
727,PS#10335,67cc Natural Long Handle Scoop,ea,250.00,0.00,0.00,0.0,250.00,0.00,0.00,0.00
728,PS#10336,.05 x 205 x 250 Full Body Sleeve (Cutband),ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
729,PS#10337,"Anti-Static Peanuts - White, 20 Cu. Ft. Bag",ea,2.00,0.00,0.00,0.0,2.00,0.00,0.00,0.00
730,PS#10339,Dri-Cardâ¢ Desiccants - Gram Size 1.21,ea,350.00,0.00,0.00,0.0,350.00,0.00,0.00,0.00
731,PS#10340,.05x155x195 Clear Cutband,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
732,PS#10341,6cc Natural Short Handle Scoop,ea,"5,000.00",0.00,0.00,0.0,"5,000.00",0.00,0.00,0.00
733,PS#10342,38-400 Blue Smooth Lid - Heat Inductive Liner pantone color 286 (Custom Lid),ea,"1,000.00",0.00,0.00,0.0,"1,000.00",0.00,0.00,0.00
734,PS#10343,89-400 Black Ribbed Vented Heat Induction liner,ea,"2,496.00",0.00,0.00,0.0,"2,496.00",0.00,0.00,0.00
735,PS#10346,"38-400 White Ribbed Sides, universal lift & peel heat liner",ea,"6,927.00","5,000.00",0.00,0.0,"1,927.00",0.00,0.00,0.00
736,PS#10347,"6cc Natural Medium Handle Scoop 3""",ea,"9,000.00","6,600.00",0.00,0.0,"2,400.00",0.00,0.00,0.00
737,PS#10348,16oz Amber Glass Jar 89-400,ea,676.00,0.00,0.00,0.0,676.00,0.00,0.00,0.00
738,PS#10350,Airlite - 8.5 cc Natural Short Handle Scoop,ea,"2,505.00",0.00,0.00,0.0,"2,505.00",0.00,0.00,0.00
739,PS#10351,"45-400 Black Ribbed, Vented Heat Seal, Matte Top",ea,"11,401.00",0.00,0.00,0.0,"11,401.00",0.00,0.00,0.00
740,PS#10352,"Vinyl Gloves - Powder-Free, 3  MIL, Clear, Large",ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
741,PS#10353,10x9x6 Box,ea,29.00,0.00,0.00,0.0,29.00,0.00,0.00,0.00
742,PS#10354,8x8x5 Boxes,ea,50.00,0.00,0.00,0.0,50.00,0.00,0.00,0.00
743,PS#10356,10x10x10 Single Wall Box,ea,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00
744,PS#10357,38-400 HS-035 universal liner,ea,"8,500.00",0.00,0.00,0.0,"8,500.00",0.00,0.00,0.00
745,PS#10362,"45-400 Black Ribbed, Vented Heat Seal",ea,"6,280.00","2,138.00",0.00,0.0,"4,142.00",0.00,0.00,0.00
746,PS#10363,"Blank Inventory Rectangle Labels - Fluorescent Yellow, 2 x 3""",ea,"2,000.00",0.00,0.00,0.0,"2,000.00",0.00,0.00,0.00
747,PS#10364,.05x65x500 Clear Roll,ea,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
748,PS#10365,ï»¿.05x77x500 Clear Roll,ea,5.00,0.00,0.00,0.0,5.00,0.00,0.00,0.00
749,PS#10366,3x5 Yellow Warehouse Box label (S-458-2),ea,"6,000.00",0.00,0.00,0.0,"6,000.00",0.00,0.00,0.00
750,PS#10367,"38-400 Gold Metal Shell, Foam liner Lids",ea,650.00,0.00,0.00,0.0,650.00,0.00,0.00,0.00
751,PS#10368,23cc Long Handle Clear Scoop 4.75in,ea,"1,400.00",0.00,0.00,0.0,"1,400.00",0.00,0.00,0.00
752,PS#10369,11x8x4 Box,ea,"1,800.00",0.00,"1,800.00",0.0,0.00,0.00,0.00,0.00
753,PS#10370,.05x80x500 Clear W/ Vert. Perf. Roll,ea,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
754,PS#10371,.05x68x500 Clear W/Vert. Perf. Roll,ea,8.00,0.00,0.00,0.0,8.00,0.00,0.00,0.00
755,PS#10372,"Rieke-120-400 White Smooth, Deep Skirt  Heat Induction Lid 252/case",ea,149.00,0.00,0.00,0.0,149.00,0.00,0.00,0.00
756,PS#10373,"TRASH CAN - 32 GALLON, RED",ea,19.00,0.00,0.00,0.0,19.00,0.00,0.00,0.00
757,PS#10374,"TRASH CAN FLAT LID - 32 GALLON, RED",ea,19.00,0.00,0.00,0.0,19.00,0.00,0.00,0.00
758,PS#10375,"Thin Trash Can - 23 Gallon, Gray",ea,4.00,0.00,0.00,0.0,4.00,0.00,0.00,0.00
759,PS#10376,"Pleated Air Filters - 20 x 20 x 1"", MERV 8",ea,516.00,0.00,0.00,0.0,516.00,0.00,0.00,0.00
760,PS#10377,TN227 Black Ink,ea,0.00,0.00,0.00,0.0,0.00,1.00,0.00,0.00
761,PS#10378,TN227 Magenta Ink,ea,0.00,0.00,0.00,0.0,0.00,1.00,0.00,0.00
762,PS#10379,TN227 Yellow Ink,ea,0.00,0.00,0.00,0.0,0.00,1.00,0.00,0.00
763,PS#10380,TN227C Cyan Ink,ea,0.00,0.00,0.00,0.0,0.00,1.00,0.00,0.00
764,PS#10381,"Ohaus Counting Scale, 60lb CApactiy",ea,0.00,0.00,0.00,0.0,0.00,2.00,0.00,0.00
765,PS#10382,"Scale, Floor Roughdeck 4x4HP-1K 4ftx4ftx3-1/2 1000lb 20ft w/ Quick Connect NTEP III 5 Steel Painted",ea,0.00,0.00,0.00,0.0,0.00,2.00,0.00,0.00
